CANDIDATO_CODIGO,CANDIDATO_NOMBRE,OP_CODIGO,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,CIRCUNSCRIPCION_CODIGO,CICUNSCRIPCION_NOMBRE,CIRCUNSCRIPCION,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,JUNTA_SEXO,SUFRAGANTES,BLANCOS,NULOS,VOTOS
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,545.0,VENTANAS,0.0,0.0,,6235.0,VENTANAS,F,20273.0,2226.0,2169.0,3465.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,545.0,VENTANAS,0.0,0.0,,6235.0,VENTANAS,M,19939.0,2652.0,1932.0,2889.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,545.0,VENTANAS,0.0,0.0,,7480.0,10 NOVIEMBRE,F,877.0,139.0,84.0,130.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,545.0,VENTANAS,0.0,0.0,,7480.0,10 NOVIEMBRE,M,699.0,117.0,56.0,88.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,546.0,QUINSALOMA,0.0,0.0,,6915.0,QUINSALOMA,F,5204.0,743.0,416.0,510.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,546.0,QUINSALOMA,0.0,0.0,,6915.0,QUINSALOMA,M,5464.0,989.0,458.0,509.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,710.0,MONTALVO,0.0,0.0,,4615.0,LA ESMERALDA,F,478.0,68.0,37.0,52.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,710.0,MONTALVO,0.0,0.0,,4615.0,LA ESMERALDA,M,479.0,73.0,37.0,62.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,710.0,MONTALVO,0.0,0.0,,5640.0,MONTALVO /SABANETA,F,8832.0,993.0,863.0,1823.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,710.0,MONTALVO,0.0,0.0,,5640.0,MONTALVO /SABANETA,M,8496.0,1283.0,787.0,1593.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,750.0,PALENQUE,0.0,0.0,,6330.0,PALENQUE,F,7149.0,1439.0,785.0,899.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,750.0,PALENQUE,0.0,0.0,,6330.0,PALENQUE,M,8108.0,2155.0,765.0,1186.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,945.0,BUENA FE,0.0,0.0,,150.0,PATRICIA PILAR,F,4139.0,527.0,556.0,50.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,945.0,BUENA FE,0.0,0.0,,150.0,PATRICIA PILAR,M,4375.0,717.0,555.0,68.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,945.0,BUENA FE,0.0,0.0,,6465.0,SN JACINTO DE BUENA FE,F,20027.0,1814.0,2066.0,361.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,945.0,BUENA FE,0.0,0.0,,6465.0,SN JACINTO DE BUENA FE,M,19813.0,2327.0,2037.0,320.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,946.0,MOCACHE,0.0,0.0,,6695.0,MOCACHE,F,12295.0,1884.0,1278.0,1457.0
18039.0,HECTOR HURTADO,198.0,2.0,PREFECTO Y VICEPREFECTO,12.0,LOS RÍOS,946.0,MOCACHE,0.0,0.0,,6695.0,MOCACHE,M,13144.0,2516.0,1232.0,1537.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,90.0,TISALEO,0.0,0.0,,1375.0,QUINCHICOTO,F,412.0,21.0,45.0,16.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,90.0,TISALEO,0.0,0.0,,1375.0,QUINCHICOTO,M,369.0,22.0,37.0,21.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,90.0,TISALEO,0.0,0.0,,5515.0,TISALEO,F,4202.0,261.0,518.0,532.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,90.0,TISALEO,0.0,0.0,,5515.0,TISALEO,M,4033.0,217.0,461.0,532.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,95.0,AMBATILLO,F,1814.0,233.0,355.0,152.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,95.0,AMBATILLO,M,1660.0,140.0,279.0,166.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,190.0,ATAHUALPA /CHIPZALATA,F,3628.0,236.0,642.0,436.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,190.0,ATAHUALPA /CHIPZALATA,M,3387.0,219.0,541.0,439.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,210.0,AUGUSTO N MARTINEZ,F,3664.0,374.0,658.0,438.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,210.0,AUGUSTO N MARTINEZ,M,3438.0,295.0,535.0,467.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,635.0,CONSTANTINO FERNANDEZ,F,1069.0,177.0,198.0,164.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,635.0,CONSTANTINO FERNANDEZ,M,1045.0,101.0,193.0,217.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,800.0,CUNCHIBAMBA,F,1506.0,139.0,247.0,328.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,800.0,CUNCHIBAMBA,M,1304.0,73.0,165.0,298.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,810.0,UNAMUNCHO,F,1030.0,121.0,156.0,167.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,810.0,UNAMUNCHO,M,932.0,43.0,138.0,145.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,1625.0,HUACHI GRANDE,F,3342.0,213.0,516.0,345.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,1625.0,HUACHI GRANDE,M,3123.0,161.0,455.0,398.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,1745.0,IZAMBA,F,7857.0,685.0,1263.0,1498.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,1745.0,IZAMBA,M,7062.0,446.0,1075.0,1396.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,1860.0,JUAN BENIGNO VELA,F,2963.0,481.0,404.0,247.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,1860.0,JUAN BENIGNO VELA,M,2764.0,296.0,356.0,264.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2435.0,MONTALVO,F,1267.0,71.0,163.0,97.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2435.0,MONTALVO,M,1282.0,74.0,181.0,132.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2775.0,PASA,F,2495.0,534.0,492.0,213.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2775.0,PASA,M,2561.0,334.0,489.0,244.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2830.0,PICAYHUA,F,5709.0,453.0,821.0,803.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2830.0,PICAYHUA,M,5463.0,326.0,715.0,866.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2860.0,PILAHUIN,F,4640.0,1075.0,927.0,265.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,2860.0,PILAHUIN,M,4121.0,542.0,706.0,321.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3120.0,QUISAPINCHA,F,4510.0,843.0,995.0,286.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3120.0,QUISAPINCHA,M,3831.0,456.0,712.0,325.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3355.0,SAN BARTOLOME,F,3335.0,296.0,509.0,254.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3355.0,SAN BARTOLOME,M,3112.0,188.0,443.0,248.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3380.0,SAN FERNANDO,F,970.0,204.0,214.0,147.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3380.0,SAN FERNANDO,M,899.0,151.0,202.0,153.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3730.0,SANTA ROSA,F,6653.0,875.0,1031.0,1049.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,3730.0,SANTA ROSA,M,6284.0,575.0,977.0,1199.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,4065.0,TOTORAS,F,2506.0,188.0,357.0,317.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,4065.0,TOTORAS,M,2399.0,172.0,268.0,340.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5045.0,ATOCHA FICOA,F,5448.0,143.0,655.0,422.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5045.0,ATOCHA FICOA,M,5006.0,116.0,640.0,422.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5230.0,CELIANO MONGE,F,1239.0,60.0,214.0,107.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5230.0,CELIANO MONGE,M,1042.0,53.0,160.0,109.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5445.0,HUACHI LORETO,F,23833.0,961.0,3675.0,2402.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5445.0,HUACHI LORETO,M,22068.0,846.0,3363.0,2350.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5455.0,HUACHI CHICO,F,12135.0,473.0,1863.0,1040.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5455.0,HUACHI CHICO,M,11351.0,393.0,1768.0,1188.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5545.0,LA MATRIZ,F,12611.0,331.0,1766.0,919.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5545.0,LA MATRIZ,M,11218.0,300.0,1553.0,945.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5560.0,LA MERCED,F,9729.0,283.0,1484.0,733.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5560.0,LA MERCED,M,8501.0,270.0,1214.0,755.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5605.0,LA PENINSULA,F,875.0,43.0,113.0,90.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5605.0,LA PENINSULA,M,801.0,23.0,121.0,99.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5840.0,PISHILATA,F,1363.0,109.0,240.0,168.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5840.0,PISHILATA,M,1202.0,98.0,181.0,142.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5945.0,SAN FRANCISCO,F,3025.0,106.0,437.0,211.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,135.0,AMBATO,0.0,0.0,,5945.0,SAN FRANCISCO,M,2776.0,86.0,385.0,243.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,335.0,BENITEZ /PACHANLICA,F,922.0,51.0,135.0,16.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,335.0,BENITEZ /PACHANLICA,M,891.0,39.0,134.0,34.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,365.0,BOLIVAR,F,975.0,87.0,158.0,60.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,365.0,BOLIVAR,M,938.0,48.0,127.0,52.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,675.0,COTALO,F,747.0,78.0,110.0,33.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,675.0,COTALO,M,760.0,80.0,83.0,43.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,900.0,CHIQUICHA,F,858.0,155.0,122.0,43.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,900.0,CHIQUICHA,M,822.0,88.0,133.0,46.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,1185.0,EL ROSARIO /RUMICHACA,F,1049.0,106.0,164.0,7.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,1185.0,EL ROSARIO /RUMICHACA,M,986.0,70.0,114.0,15.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,1320.0,GARCIA MORENO,F,1313.0,116.0,186.0,19.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,1320.0,GARCIA MORENO,M,1256.0,72.0,160.0,31.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,1630.0,HUAMBALO,F,2989.0,199.0,536.0,393.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,1630.0,HUAMBALO,M,2921.0,188.0,441.0,441.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,3905.0,SALASACA,F,2103.0,174.0,137.0,11.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,3905.0,SALASACA,M,1931.0,101.0,142.0,11.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,5780.0,PELILEO,F,10735.0,484.0,1460.0,198.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,5780.0,PELILEO,M,9447.0,372.0,1166.0,223.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,5900.0,PELILEO GRANDE /R. MINO,F,430.0,34.0,48.0,5.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,140.0,PELILEO,0.0,0.0,,5900.0,PELILEO GRANDE /R. MINO,M,458.0,24.0,47.0,17.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,295.0,BAQUERIZO MORENO,F,152.0,11.0,23.0,3.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,295.0,BAQUERIZO MORENO,M,136.0,10.0,13.0,3.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,1210.0,EMILIO MARIA TERAN,F,594.0,51.0,84.0,27.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,1210.0,EMILIO MARIA TERAN,M,521.0,45.0,76.0,25.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,2375.0,MARCOS ESPINEL,F,876.0,94.0,129.0,26.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,2375.0,MARCOS ESPINEL,M,820.0,80.0,121.0,25.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,2945.0,PRESIDENTE URBINA,F,650.0,72.0,99.0,17.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,2945.0,PRESIDENTE URBINA,M,618.0,38.0,93.0,35.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,3300.0,SAN ANDRES,F,4736.0,816.0,691.0,123.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,3300.0,SAN ANDRES,M,4208.0,488.0,595.0,188.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,3485.0,SAN JOSE DE POALO,F,871.0,122.0,128.0,15.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,3485.0,SAN JOSE DE POALO,M,913.0,123.0,151.0,29.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,3585.0,SAN MIGUELITO,F,1976.0,127.0,291.0,40.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,3585.0,SAN MIGUELITO,M,1738.0,115.0,249.0,37.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,5225.0,CIUDAD NUEVA,F,616.0,36.0,78.0,13.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,5225.0,CIUDAD NUEVA,M,567.0,39.0,69.0,20.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,5785.0,PILLARO,F,6348.0,452.0,862.0,156.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,145.0,PILLARO,0.0,0.0,,5785.0,PILLARO,M,5493.0,368.0,811.0,194.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,2270.0,LLIGUA,F,178.0,29.0,31.0,6.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,2270.0,LLIGUA,M,212.0,21.0,31.0,12.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,3190.0,RIO NEGRO,F,422.0,26.0,48.0,8.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,3190.0,RIO NEGRO,M,492.0,54.0,51.0,14.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,3200.0,RIO VERDE,F,461.0,35.0,53.0,1.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,3200.0,RIO VERDE,M,499.0,51.0,73.0,7.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,4135.0,ULBA,F,747.0,75.0,100.0,5.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,4135.0,ULBA,M,756.0,79.0,95.0,15.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,5105.0,BAÑOS,F,6519.0,299.0,863.0,249.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,150.0,BAÑOS,0.0,0.0,,5105.0,BAÑOS,M,6174.0,350.0,896.0,294.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,155.0,PATATE,0.0,0.0,,2210.0,LOS ANDES,F,421.0,28.0,71.0,3.0
18383.0,FELIPE BONILLA,599.0,2.0,PREFECTO Y VICEPREFECTO,18.0,TUNGURAHUA,155.0,PATATE,0.0,0.0,,2210.0,LOS ANDES,M,487.0,42.0,73.0,7.0
